"unique_row","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","replication","native","label_present","instruction_code","taxonomic_type","tokens_per_trial","word_types_per_cond","publication_type","main_or_baseline_study","Modality","Semantics","TrainingRule","Speech","Nonspeech","CorrectPronunciation","Mispronunciation","is_correct","n_feature","type_feature","mispron_location","scenarios","Hamlin_Lab","stimuli_type","minimal_pairs","cues_present","word_typicality","ME_trial_type","corr_imputed","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_infant_calc","all_mod","mean_age_months","year"
"1","Cooper1990","Cooper, R. P. & Aslin, N. R. (1990). Preference for Infant-directed Speech in the First Month after Birth. Child Development. 61(5), 1584-1595. DOI:10.1111/j.1467-8624.1990.tb02885.x","Cooper & Aslin (1990)","yes","Alex Cristia",1,NA,"Cooper1990_1","eye-tracking","test_only","central fixation","looking_time","within_two","American English","typical",NA,NA,12,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,0.72,0.1774666667,NA,NA,NA,NA,NA,NA,NA,NA,0.583333333,NA,NA,NA,NA,NA,NA,NA,"Unfamiliar female","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Infant directed speech preference","idspref","early_language",0.72,0.1774666667,0.666,0.151844916695188,0.338719468272742,0.0307810017587739,0.3526453302527,0.111111111111111,1.30593554224864,0.583841931569659,"d_two",34,12,"Cooper1990 Cooper1990_1","",1.11706605885131,"1990"
"2","Cooper1990","Cooper, R. P. & Aslin, N. R. (1990). Preference for Infant-directed Speech in the First Month after Birth. Child Development. 61(5), 1584-1595. DOI:10.1111/j.1467-8624.1990.tb02885.x","Cooper & Aslin (1990)","yes","Alex Cristia",2,NA,"Cooper1990_2","eye-tracking","test_only","central fixation","looking_time","within_two","American English","typical",NA,NA,16,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0.72,0.1331,NA,NA,NA,NA,NA,NA,NA,NA,0.4375,NA,NA,NA,NA,NA,NA,NA,"Unfamiliar female","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Infant directed speech preference","idspref","early_language",0.72,0.1331,0.681428571428571,0.119221269132653,0.338719468272742,0.0230857513147442,0.3526453302527,0.0769230769230769,1.30593554224864,0.437881448594998,"d_two",2,16,"Cooper1990 Cooper1990_2","",0.0657097681677242,"1990"
"3","Cooper1994","Cooper, R. P. & Aslin, N. R. (1990). Developmental Differences in Infant Attention to the Spectral Properties of Infant-directed Speech. Child Development. 65(6), 1663-1677. DOI:10.1111/j.1467-8624.1994.tb00841.x","Cooper & Aslin (1994)","yes","Alex Cristia",1,NA,"Cooper1994_1","eye-tracking","test_only","central fixation","looking_time","within_two","American English","typical",NA,NA,12,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,-0.04,0.1667,NA,NA,NA,NA,NA,NA,NA,NA,0.666666667,NA,NA,NA,NA,NA,NA,NA,"Unfamiliar mother","Filtered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Infant directed speech preference","idspref","early_language",-0.04,0.1667,-0.037,0.1426326875,-0.0199960011996001,0.041625029981344,-0.0199986669066095,0.111111111111111,-0.0725519745693687,0.548421017887199,"d_two",35,12,"Cooper1994 Cooper1994_1","",1.14992094293517,"1994"
"4","Cooper1994","Cooper, R. P. & Aslin, N. R. (1990). Developmental Differences in Infant Attention to the Spectral Properties of Infant-directed Speech. Child Development. 65(6), 1663-1677. DOI:10.1111/j.1467-8624.1994.tb00841.x","Cooper & Aslin (1994)","yes","Alex Cristia",2,NA,"Cooper1994_2","eye-tracking","test_only","central fixation","looking_time","within_two","American English","typical",NA,NA,20,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,0.27,0.10091125,NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,"Unfamiliar mother","Filtered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Infant directed speech preference","idspref","early_language",0.27,0.10091125,0.25875,0.0926771723090278,0.13378637625248,0.0238972720104986,0.134593264488774,0.0588235294117647,0.489725828343239,0.331984705706476,"d_two",35,20,"Cooper1994 Cooper1994_2","",1.14992094293517,"1994"
"5","Cooper1994","Cooper, R. P. & Aslin, N. R. (1990). Developmental Differences in Infant Attention to the Spectral Properties of Infant-directed Speech. Child Development. 65(6), 1663-1677. DOI:10.1111/j.1467-8624.1994.tb00841.x","Cooper & Aslin (1994)","yes","Alex Cristia",3,NA,"Cooper1994_3","eye-tracking","test_only","central fixation","looking_time","within_two","American English","typical",NA,NA,20,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,1.24,0.11922,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,"Unfamiliar female","Filtered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Infant directed speech preference","idspref","early_language",1.24,0.11922,1.18833333333333,0.109491979166667,0.526939668861675,0.0112332223220887,0.585898932259168,0.0588235294117647,2.24911121165043,0.392218078899291,"d_two",35,20,"Cooper1994 Cooper1994_3","",1.14992094293517,"1994"
"6","Cooper1994","Cooper, R. P. & Aslin, N. R. (1990). Developmental Differences in Infant Attention to the Spectral Properties of Infant-directed Speech. Child Development. 65(6), 1663-1677. DOI:10.1111/j.1467-8624.1994.tb00841.x","Cooper & Aslin (1994)","yes","Alex Cristia",3,NA,"Cooper1994_3","eye-tracking","test_only","central fixation","looking_time","within_two","American English","typical",NA,NA,20,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,-0.28,0.10098,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,"Unfamiliar female","Filtered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Infant directed speech preference","idspref","early_language",-0.28,0.10098,-0.268333333333333,0.0927403125,-0.138647844534406,0.0238169362738987,-0.139546653905865,0.0588235294117647,-0.507863821985581,0.332210884140668,"d_two",35,20,"Cooper1994 Cooper1994_3","",1.14992094293517,"1994"
"7","Cooper1997","Cooper, R. P.; Abraham, J.; Berman, S. & Staska, M. (1997). The development of infants’ preference for Motherese. Infant Behavior and Development 20. 476–88.","Cooper et al. (1997)","yes","Alex Cristia",1,NA,"Cooper1997_1","eye-tracking","test_only","central fixation","looking_time","within_two","American English","typical",NA,NA,20,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,-0.36,0.10162,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,"Child’s mother","Naturalistic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Infant directed speech preference","idspref","early_language",-0.36,0.10162,-0.345,0.0933280902777778,-0.177152998315265,0.0230874097957754,-0.179041904333766,0.0588235294117647,-0.652967771124318,0.334316399746234,"d_two",39,20,"Cooper1997 Cooper1997_1","",1.28134047927062,"1997"
"8","Cooper1997","Cooper, R. P.; Abraham, J.; Berman, S. & Staska, M. (1997). The development of infants’ preference for Motherese. Infant Behavior and Development 20. 476–88.","Cooper et al. (1997)","yes","Alex Cristia",2,NA,"Cooper1997_2","eye-tracking","test_only","central fixation","looking_time","within_two","American English","typical",NA,NA,20,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0.10253125,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,"Unfamiliar mother","Naturalistic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Infant directed speech preference","idspref","early_language",0.45,0.10253125,0.43125,0.0941649848090278,0.219512195121951,0.0221030938845032,0.22314355131421,0.0588235294117647,0.816209713905398,0.337314292083064,"d_two",43,20,"Cooper1997 Cooper1997_2","",1.41276001560607,"1997"
"9","Cooper1997","Cooper, R. P.; Abraham, J.; Berman, S. & Staska, M. (1997). The development of infants’ preference for Motherese. Infant Behavior and Development 20. 476–88.","Cooper et al. (1997)","yes","Alex Cristia",3,NA,"Cooper1997_3","eye-tracking","test_only","central fixation","looking_time","within_two","American English","typical",NA,NA,23,NA,126,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.08821304348,NA,NA,NA,NA,NA,NA,NA,NA,0.47826087,NA,NA,NA,NA,NA,NA,NA,"Child’s mother","Naturalistic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Infant directed speech preference","idspref","early_language",0.34,0.08821304348,0.327857142857143,0.082024628439949,0.167595493933869,0.0202466564232996,0.169191635935195,0.05,0.616691783839634,0.290209280721232,"d_two",126,23,"Cooper1997 Cooper1997_3","",4.13971539456662,"1997"
"10","Droucker2013","Droucker, D., Curtin, S. & Vouloumanos, A. (2013). Linking Infant-Directed Speech and Face Preferences to Language Outcomes in Infants at Risk for Autism Spectrum Disorder. Journal of Speech, Language and Hearing Research. 56, 567-576.","Droucker et al. (2013)","yes","Alvaro Iturralde",1,"sampleA","Droucker2013_1_sampleA","eye-tracking","familiarization","central fixation","looking_time","within_two","Canadian English","typical",NA,NA,22,NA,244,NA,19.66,17.97,4.88,6.69,2.04,NA,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unfamiliar female","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Infant directed speech preference","idspref","early_language",0.288624400808859,0.0183536410240262,0.277800985778526,0.0170029277549143,0.142832548393889,0.00431327411529022,0.14381592946803,0.0526315789473684,0.52350675468959,0.0603810587422477,"group_means_two",244,22,"Droucker2013 Droucker2013_1_sampleA","",8.01659171646235,"2013"
"11","Droucker2013","Droucker, D., Curtin, S. & Vouloumanos, A. (2013). Linking Infant-Directed Speech and Face Preferences to Language Outcomes in Infants at Risk for Autism Spectrum Disorder. Journal of Speech, Language and Hearing Research. 56, 567-576.","Droucker et al. (2013)","yes","Alvaro Iturralde",1,"sampleA","Droucker2013_1_sampleA","eye-tracking","familiarization","central fixation","looking_time","within_two","Canadian English","typical",NA,NA,22,NA,365,NA,20.86,19.5,5.34,5.85,1.97,NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unfamiliar female","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Infant directed speech preference","idspref","early_language",0.242822108074663,0.0162178636748494,0.233716279021863,0.0150243302700284,0.120525988368844,0.00388032843939147,0.121114735902009,0.0526315789473684,0.440430585247837,0.0533546329005202,"group_means_two",365,22,"Droucker2013 Droucker2013_1_sampleA","",11.9920326906097,"2013"
"12","Droucker2013","Droucker, D., Curtin, S. & Vouloumanos, A. (2013). Linking Infant-Directed Speech and Face Preferences to Language Outcomes in Infants at Risk for Autism Spectrum Disorder. Journal of Speech, Language and Hearing Research. 56, 567-576.","Droucker et al. (2013)","yes","Alvaro Iturralde",1,"sampleA","Droucker2013_1_sampleA","eye-tracking","familiarization","central fixation","looking_time","within_two","Canadian English","typical",NA,NA,22,NA,548,NA,19.3,15.74,6.96,6.71,2.49,NA,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unfamiliar female","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Infant directed speech preference","idspref","early_language",0.520761494094586,0.0498719296379261,0.501232938066039,0.0462016673161349,0.25197896631255,0.0102406779548857,0.257524826983473,0.0526315789473684,0.944556866906422,0.164072072081765,"group_means_two",548,22,"Droucker2013 Droucker2013_1_sampleA","",18.0044764779564,"2013"
"13","Droucker2013","Droucker, D., Curtin, S. & Vouloumanos, A. (2013). Linking Infant-Directed Speech and Face Preferences to Language Outcomes in Infants at Risk for Autism Spectrum Disorder. Journal of Speech, Language and Hearing Research. 56, 567-576.","Droucker et al. (2013)","yes","Alvaro Iturralde",1,"sampleB","Droucker2013_1_sampleB","eye-tracking","familiarization","central fixation","looking_time","within_two","Canadian English","AD_risk",NA,NA,14,NA,365,NA,20.83,18.91,7.35,5.85,1.9,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unfamiliar female","Simulated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Infant directed speech preference","idspref","early_language",0.289048801393372,0.0229955091379897,0.270983251306287,0.0202108967033113,0.143038278966629,0.0054031824388054,0.144025950891079,0.0909090909090909,0.524276532199962,0.0756521927311979,"group_means_two",365,14,"Droucker2013 Droucker2013_1_sampleB","",11.9920326906097,"2013"
