"unique_row","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","replication","native","label_present","instruction_code","taxonomic_type","tokens_per_trial","word_types_per_cond","publication_type","main_or_baseline_study","Modality","Semantics","TrainingRule","Speech","Nonspeech","CorrectPronunciation","Mispronunciation","is_correct","n_feature","type_feature","mispron_location","scenarios","Hamlin_Lab","stimuli_type","minimal_pairs","cues_present","word_typicality","ME_trial_type","corr_imputed","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_infant_calc","all_mod","mean_age_months","year"
"1","althaus2015","Althaus, N., & Plunkett, K. (2015). Timing matters: The impact of label synchrony on infant categorisation. Cognition, 139, 1-9.","Althaus & Plunkett (2015)","yes","Molly Lewis",1,"asynchronous speech","48","eye-tracking","familiarization","forced-choice","looking_time","within_one","American English","typical","experimental",NA,29,NA,372,NA,NA,NA,NA,NA,4.037,NA,NA,1.06,0.08,NA,"American English",NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,"drawings",NA,NA,NA,NA,NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Label advantage in concept learning","labadv","early_language",0.749652080220758,0.0441720386444709,0.728828411325737,0.0417521198607074,0.350980627172532,0.00744402456197743,0.366561715852365,0.0384615384615385,1.35971846650127,0.145320182336853,"t_one",372,29,"althaus2015 48","",12.2220168791967,"2015"
"2","althaus2015","Althaus, N., & Plunkett, K. (2015). Timing matters: The impact of label synchrony on infant categorisation. Cognition, 139, 1-9.","Althaus & Plunkett (2015)","yes","Molly Lewis",1,"silent","47","eye-tracking","familiarization","forced-choice","looking_time","within_one","American English","typical","experimental",NA,29,NA,372,NA,NA,NA,NA,NA,2.13,NA,NA,0.56,0.07,NA,"American English",NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,"drawings",NA,NA,NA,NA,NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Label advantage in concept learning","labadv","early_language",0.39553107031712,0.0371800832342449,0.384544096141645,0.0351432113903936,0.194007980272671,0.00828446142568357,0.196498568100386,0.0384615384615385,0.717414003876073,0.122317571040524,"t_one",372,29,"althaus2015 47","",12.2220168791967,"2015"
"3","althaus2015","Althaus, N., & Plunkett, K. (2015). Timing matters: The impact of label synchrony on infant categorisation. Cognition, 139, 1-9.","Althaus & Plunkett (2015)","yes","Molly Lewis",1,"synchronous speech","49","eye-tracking","familiarization","forced-choice","looking_time","within_one","American English","typical","experimental",NA,29,NA,372,NA,NA,NA,NA,NA,1.066,NA,NA,0.28,0.07,NA,"American English",NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,"drawings",NA,NA,NA,NA,NA,NA,NA,"critical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Label advantage in concept learning","labadv","early_language",0.197951230496737,0.0351583567181926,0.192452585205161,0.0332322430399583,0.0984943571455711,0.00853625571136895,0.0988147264546446,0.0384615384615385,0.359043816024363,0.115666357400315,"t_one",372,29,"althaus2015 49","",12.2220168791967,"2015"
"4","balaban1997","Balaban, M. T., & Waxman, S. R. (1997). Do words facilitate object categorization in 9-month-old infants?. Journal of experimental child psychology, 64(1), 3-26.","Balaban & Waxman (1997)","yes","Bria Long",3,"content-filtered words","3","eye-tracking","familiarization","forced-choice","looking_time","within_one","American English","typical","experimental",NA,16,NA,292.79,NA,0.59,0.5,NA,NA,2.86,NA,NA,1.01,0.14,NA,"American English",NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,"drawings",NA,NA,NA,NA,NA,NA,NA,"critical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Label advantage in concept learning","labadv","early_language",0.715,0.07847578125,0.676696428571429,0.0702928793148119,0.336634635669399,0.0136764116916296,0.350292176092798,0.0769230769230769,1.29686654542747,0.258174972001309,"t_one",292.79,16,"balaban1997 3","",9.61958151091398,"1997"
"5","balaban1997","Balaban, M. T., & Waxman, S. R. (1997). Do words facilitate object categorization in 9-month-old infants?. Journal of experimental child psychology, 64(1), 3-26.","Balaban & Waxman (1997)","yes","Bria Long",1,"tone","1","eye-tracking","familiarization","forced-choice","looking_time","within_one","American English","typical","experimental",NA,12,NA,296.595,NA,0.42,0.5,0.103923049,NA,3,NA,NA,1.22,0.2,NA,"American English",NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,"drawings",NA,NA,NA,NA,NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Label advantage in concept learning","labadv","early_language",-0.769800354876039,0.108024691098636,-0.712065328260336,0.0924286263212709,-0.359210602410213,0.0178430566575554,-0.375979260386194,0.111111111111111,-1.39626339426144,0.355386988897807,"group_means_one",296.595,12,"balaban1997 1","",9.74459434485308,"1997"
"6","balaban1997","Balaban, M. T., & Waxman, S. R. (1997). Do words facilitate object categorization in 9-month-old infants?. Journal of experimental child psychology, 64(1), 3-26.","Balaban & Waxman (1997)","yes","Bria Long",2,"tone","52","eye-tracking","familiarization","forced-choice","looking_time","within_one","American English","typical","experimental",NA,12,NA,296.595,NA,0.4,0.5,0.207846097,NA,NA,NA,NA,-0.48,0.17,NA,"American English",NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,"drawings",NA,NA,NA,NA,NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Label advantage in concept learning","labadv","early_language",-0.481125224112339,0.0929783950532145,-0.445040832303914,0.0795546392674067,-0.233890134764912,0.0196347191813306,-0.238300791025486,0.111111111111111,-0.872664625612006,0.30588665900781,"group_means_one",296.595,12,"balaban1997 52","",9.74459434485308,"1997"
"7","balaban1997","Balaban, M. T., & Waxman, S. R. (1997). Do words facilitate object categorization in 9-month-old infants?. Journal of experimental child psychology, 64(1), 3-26.","Balaban & Waxman (1997)","yes","Bria Long",3,"tone","53","eye-tracking","familiarization","forced-choice","looking_time","within_one","American English","typical","experimental",NA,16,NA,292.79,NA,0.5,0.5,0.12,NA,NA,NA,NA,0,0.12,NA,"American English",NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,"drawings",NA,NA,NA,NA,NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Label advantage in concept learning","labadv","early_language",0,0.0625,0,0.0559829400510204,0,0.015625,0,0.0769230769230769,0,0.205616758356028,"group_means_one",292.79,16,"balaban1997 53","",9.61958151091398,"1997"
"8","balaban1997","Balaban, M. T., & Waxman, S. R. (1997). Do words facilitate object categorization in 9-month-old infants?. Journal of experimental child psychology, 64(1), 3-26.","Balaban & Waxman (1997)","yes","Bria Long",3,"word","2","eye-tracking","familiarization","forced-choice","looking_time","within_one","American English","typical","experimental",NA,16,NA,292.79,NA,0.6,0.5,NA,NA,3.44,NA,NA,1.22,0.15,NA,"American English",NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,"drawings",NA,NA,NA,NA,NA,NA,NA,"critical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Label advantage in concept learning","labadv","early_language",0.86,0.0856125,0.813928571428571,0.0766854312818877,0.395027750659415,0.0128656605722972,0.417743499441563,0.0769230769230769,1.55986745324143,0.281653835596088,"t_one",292.79,16,"balaban1997 2","",9.61958151091398,"1997"
"9","balaban1997","Balaban, M. T., & Waxman, S. R. (1997). Do words facilitate object categorization in 9-month-old infants?. Journal of experimental child psychology, 64(1), 3-26.","Balaban & Waxman (1997)","yes","Bria Long",1,"word","50","eye-tracking","familiarization","forced-choice","looking_time","within_one","American English","typical","experimental",NA,12,NA,296.595,NA,0.5,0.5,0.103923049,NA,NA,NA,NA,0,0.17,NA,"American English",NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,"drawings",NA,NA,NA,NA,NA,NA,NA,"critical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Label advantage in concept learning","labadv","early_language",0,0.0833333333333333,0,0.0713020833333333,0,0.0208333333333333,0,0.111111111111111,0,0.274155677808038,"group_means_one",296.595,12,"balaban1997 50","",9.74459434485308,"1997"
"10","balaban1997","Balaban, M. T., & Waxman, S. R. (1997). Do words facilitate object categorization in 9-month-old infants?. Journal of experimental child psychology, 64(1), 3-26.","Balaban & Waxman (1997)","yes","Bria Long",2,"word","51","eye-tracking","familiarization","forced-choice","looking_time","within_one","American English","typical","experimental",NA,12,NA,296.595,NA,0.56,0.5,0.138564065,NA,NA,NA,NA,0.43,0.17,NA,"American English",NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,"drawings",NA,NA,NA,NA,NA,NA,NA,"critical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Label advantage in concept learning","labadv","early_language",0.433012700659439,0.0911458332888492,0.400536748109981,0.0779866536077716,0.211603684182122,0.0198605989931833,0.214849608812269,0.111111111111111,0.785398161161432,0.299857772456194,"group_means_one",296.595,12,"balaban1997 51","",9.74459434485308,"1997"
