"unique_row","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","replication","native","label_present","instruction_code","taxonomic_type","tokens_per_trial","word_types_per_cond","publication_type","main_or_baseline_study","Modality","Semantics","TrainingRule","Speech","Nonspeech","CorrectPronunciation","Mispronunciation","is_correct","n_feature","type_feature","mispron_location","scenarios","Hamlin_Lab","stimuli_type","minimal_pairs","cues_present","word_typicality","ME_trial_type","preceding","task_difficulty","median_production_vocab","sentence_structure","agent_argument_type","patient_argument_type","stimuli_modality","stimuli_actor","transitive_event","intransitive_event","presentation_type","character_identification","practice_phase","test_mass_or_distributed","n_train_test_pair","n_test_trial_per_pair","n_repetitions_sentence","n_repetitions_video","learning_domain","live_video","task","rhythm_class","speech_manip","percentV","deltaC","deltaV","VarcoV","nPVI_V","rPVI_C","corr_imputed","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_infant_calc","all_mod","mean_age_months","year"
"1","senju_2008","Senju, A., & Csibra, G. (2008). Gaze Following in Human Infants Depends on Communicative Signals. Current Biology, 18(9), 668-671.","Senju & Csibra (2008)","yes","PS",1,"EC","EC","eye-tracking","test_only","forced-choice","target_selection","within_one",NA,"typical",NA,NA,10,NA,199,NA,NA,NA,NA,NA,4.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaze following (video)","vidgazefollow","cognitive_development",1.2996961183292,0.1844605,1.17784960723584,0.151495391113281,0.544898784977789,0.0160275621626651,0.611096915516948,0.142857142857143,2.35738799312319,0.606850720875715,"t_one",199,10,"senju_2008 EC","",6.53812193268856,"2008"
"2","senju_2008","Senju, A., & Csibra, G. (2008). Gaze Following in Human Infants Depends on Communicative Signals. Current Biology, 18(9), 668-671.","Senju & Csibra (2008)","yes","PS",1,"NEC","NEC","eye-tracking","test_only","forced-choice","target_selection","within_one",NA,"typical",NA,NA,10,NA,196,NA,NA,NA,NA,NA,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"non-ost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaze following (video)","vidgazefollow","cognitive_development",0.259306768133807,0.103362,0.234996758621263,0.084890080078125,0.12857719655936,0.0245799778183536,0.12929285909024,0.142857142857143,0.470330451182729,0.340047350035133,"t_one",196,10,"senju_2008 NEC","",6.43955728043697,"2008"
"3","senju_2008","Senju, A., & Csibra, G. (2008). Gaze Following in Human Infants Depends on Communicative Signals. Current Biology, 18(9), 668-671.","Senju & Csibra (2008)","yes","PS",2,"IDS","IDS","eye-tracking","test_only","forced-choice","target_selection","within_one",NA,"typical",NA,NA,10,NA,193,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaze following (video)","vidgazefollow","cognitive_development",0.948683298050514,0.145,0.859744238858278,0.1190869140625,0.428571428571429,0.0197196746253687,0.458145365937078,0.142857142857143,1.72072116286364,0.477030879385986,"t_one",193,10,"senju_2008 IDS","",6.34099262818538,"2008"
"4","senju_2008","Senju, A., & Csibra, G. (2008). Gaze Following in Human Infants Depends on Communicative Signals. Current Biology, 18(9), 668-671.","Senju & Csibra (2008)","yes","PS",2,"ADS","ADS","eye-tracking","test_only","forced-choice","target_selection","within_one",NA,"typical",NA,NA,10,NA,199,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"non-ost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaze following (video)","vidgazefollow","cognitive_development",0.442718872423573,0.1098,0.401213978133863,0.0901775390625,0.216127632383053,0.0237802208803769,0.219590403584378,0.142857142857143,0.803003209336367,0.361227521079871,"t_one",199,10,"senju_2008 ADS","",6.53812193268856,"2008"
"5","szufnarowska_2015","Szufnarowska, J., Rohlfing, K., Fawcett, C., & Gredebäck, G. (2014). Is ostension any more than attention?. Scientific Reports, 4(1).","Szufnarowska et al. (2015)","yes","PS",1,"no_cues","1","eye-tracking","test_only","forced-choice","target_selection","within_one",NA,"typical",NA,NA,22,NA,195,NA,NA,NA,NA,NA,-1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nothing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaze following (video)","vidgazefollow","cognitive_development",-0.257972866790289,0.0469670454545455,-0.248298884285653,0.043510564453125,-0.127926633632251,0.0111746743046291,-0.12863141636199,0.0526315789473684,-0.467911021773904,0.154515386174782,"t_one",195,22,"szufnarowska_2015 1","",6.40670239635311,"2015"
"6","szufnarowska_2015","Szufnarowska, J., Rohlfing, K., Fawcett, C., & Gredebäck, G. (2014). Is ostension any more than attention?. Scientific Reports, 4(1).","Szufnarowska et al. (2015)","yes","PS",1,"EC","1","eye-tracking","test_only","forced-choice","target_selection","within_one",NA,"typical",NA,NA,22,NA,195,NA,NA,NA,NA,NA,2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaze following (video)","vidgazefollow","cognitive_development",0.460513547328119,0.0502743801652893,0.443244289303314,0.0465745,0.224385340415016,0.0107641346978005,0.228269204988383,0.0526315789473684,0.835279179364986,0.165396081247126,"t_one",195,22,"szufnarowska_2015 1","",6.40670239635311,"2015"
"7","szufnarowska_2015","Szufnarowska, J., Rohlfing, K., Fawcett, C., & Gredebäck, G. (2014). Is ostension any more than attention?. Scientific Reports, 4(1).","Szufnarowska et al. (2015)","yes","PS",1,"SV","1","eye-tracking","test_only","forced-choice","target_selection","within_one",NA,"typical",NA,NA,22,NA,195,NA,NA,NA,NA,NA,2.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"non-ost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaze following (video)","vidgazefollow","cognitive_development",0.437061468529001,0.0497959710743802,0.420671663459164,0.046131298828125,0.213492445838075,0.010823161546943,0.216827736404709,0.0526315789473684,0.792741813749176,0.163822178424074,"t_one",195,22,"szufnarowska_2015 1","",6.40670239635311,"2015"
"8","szufnarowska_2015","Szufnarowska, J., Rohlfing, K., Fawcett, C., & Gredebäck, G. (2014). Is ostension any more than attention?. Scientific Reports, 4(1).","Szufnarowska et al. (2015)","yes","PS",1,"nodding","1","eye-tracking","test_only","forced-choice","target_selection","within_one",NA,"typical",NA,NA,22,NA,195,NA,NA,NA,NA,NA,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaze following (video)","vidgazefollow","cognitive_development",0.36670523213165,0.0485107438016529,0.352953785926713,0.04494065625,0.18034621862116,0.0109824066834938,0.182340523383642,0.0526315789473684,0.665129716901748,0.159593950174971,"t_one",195,22,"szufnarowska_2015 1","",6.40670239635311,"2015"
"9","szufnarowska_2015","Szufnarowska, J., Rohlfing, K., Fawcett, C., & Gredebäck, G. (2014). Is ostension any more than attention?. Scientific Reports, 4(1).","Szufnarowska et al. (2015)","yes","PS",1,"EC_nodding","1","eye-tracking","test_only","forced-choice","target_selection","within_one",NA,"typical",NA,NA,22,NA,195,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaze following (video)","vidgazefollow","cognitive_development",0.362441217804538,0.0484400826446281,0.348849672136868,0.0448751953125,0.178316228375977,0.010991186833673,0.180243079171578,0.0526315789473684,0.657395650426146,0.159361484286185,"t_one",195,22,"szufnarowska_2015 1","",6.40670239635311,"2015"
"10","gredebäck_2018","Gredebäck, G., Astor, K., & Fawcett, C. (2018). Gaze Following Is Not Dependent on Ostensive Cues: A Critical Test of Natural Pedagogy. Child Development, 89(6), 2091-2098. doi: 10.1111/cdev.13026","Gredebäck et al. (2018)","yes","PS",1,"EC","EC","eye-tracking","test_only","forced-choice","target_selection","within_one",NA,"typical",NA,NA,31,NA,183,NA,NA,NA,NA,NA,2.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaze following (video)","vidgazefollow","cognitive_development",0.511875110776309,0.0364841311134235,0.49863696135968,0.0346214231708758,0.247945635885283,0.00754012809139361,0.25322268647431,0.0357142857142857,0.928438750493388,0.120027980335655,"t_one",183,31,"gredebäck_2018 EC","",6.01244378734676,"2018"
