"unique_row","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","replication","native","label_present","instruction_code","taxonomic_type","tokens_per_trial","word_types_per_cond","publication_type","main_or_baseline_study","Modality","Semantics","TrainingRule","Speech","Nonspeech","CorrectPronunciation","Mispronunciation","is_correct","n_feature","type_feature","mispron_location","scenarios","Hamlin_Lab","stimuli_type","minimal_pairs","cues_present","word_typicality","ME_trial_type","corr_imputed","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_infant_calc","all_mod","mean_age_months","year"
"1","trehub1976","Trehub, S. E. (1976).The Discrimination of Foreign Speech Contrasts by Infants and Adults. Child Development 47(2), 466-472.","Trehub (1976)","yes","Sho Tsuji",1,NA,"9","behavior","habituation","high-amplitude sucking","sucking_time","between","Canadian English","typical","experimental","control",10,10,73.5,73.5,NA,NA,NA,NA,NA,5.25,NA,NA,NA,NA,"nonnative",NA,NA,77,77,8.25,8.25,NA,NA,NA,NA,NA,NA,"pa-pa~_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural","pa-pa~_","French",1,0,0,1,0,0,0,678,1200,692,987,500,500,500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,"Vowel discrimination (non-native)","inphondb-nonnative","early_language",1.02469507659596,0.22625,0.979487940863785,0.206727130190311,0.455983324343345,0.0281082906839846,0.492228437731707,0.142857142857143,1.85859127846369,0.744332665248822,"between",73.5,10,"trehub1976 9","",2.41483398016386,"1976"
"2","mugitani2009","Mugitani, R., Pons, F., Fais, L., Dietrich, C., Werker, J. F., & Amano, S. (2009). Perception of vowel length by Japanese- and English-learning infants. Developmental psychology, 45(1), 236-247.","Mugitani et al. (2009)","yes","Alex Cristia",1,NA,"17","eye-tracking","habituation","central fixation","looking_time","within_two","Canadian English","typical",NA,NA,8,NA,541.14,NA,NA,NA,3.818376618,2.2627417,NA,NA,NA,NA,NA,NA,"nonnative",NA,NA,25.42,NA,2,NA,NA,NA,NA,NA,2.11,NA,"ta:ku-taku",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural_processed","ta:ku-taku","not_looked_up",0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,200,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,"Vowel discrimination (non-native)","inphondb-nonnative","early_language",0.672301902247813,0.190749365485377,0.588264164466837,0.146042482949742,0.318630435699689,0.0345876128163649,0.33012204521706,0.2,1.21942076287054,0.627540259033159,"subj_diff_two",541.14,8,"mugitani2009 17","",17.7790919731411,"2009"
"3","mugitani2009","Mugitani, R., Pons, F., Fais, L., Dietrich, C., Werker, J. F., & Amano, S. (2009). Perception of vowel length by Japanese- and English-learning infants. Developmental psychology, 45(1), 236-247.","Mugitani et al. (2009)","yes","Alex Cristia",1,NA,"18","eye-tracking","habituation","central fixation","looking_time","within_two","Canadian English","typical",NA,NA,8,NA,541.14,NA,NA,NA,1.753624817,2.517300141,NA,NA,NA,NA,NA,NA,"nonnative",NA,NA,25.42,NA,2,NA,NA,NA,NA,NA,3.54,NA,"taku-ta:ku",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural_processed","taku-ta:ku","not_looked_up",0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,100,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,"Vowel discrimination (non-native)","inphondb-nonnative","early_language",1.63183897119589,0.301431151744603,1.4278590997964,0.230783225554462,0.63218720859323,0.0163049149348516,0.745051075184434,0.2,2.95982848848772,0.99166874062799,"subj_diff_two",541.14,8,"mugitani2009 18","",17.7790919731411,"2009"
"8","bosch2003","Bosch, L., & Sebastian-Galles, N. (2003). Simultaneous Bilingualism and the Perception of a Language-Specific Vowel Contrast in the First Year of Life. Language and Speech 46(2-3), 217-243.","Bosch & Sebastian-Galles (2003)","yes","Sho Tsuji",1,NA,"76","eye-tracking","familiarization","head-turn preference procedure","looking_time","within_two","Peninsular Spanish","typical",NA,NA,12,NA,140,NA,NA,NA,4.679,6.376,2.616,NA,NA,NA,NA,0.776,"nonnative",NA,NA,38,NA,3,NA,NA,NA,NA,NA,3.043,NA,"dEDi -deDi_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural","deði -deði_","AEnglish",1,0,0,0,0,1,0,675,2525,442,2715,761.9,792.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.776,"Vowel discrimination (non-native)","inphondb-nonnative","early_language",0.544146364810388,0.0496706360973483,0.503335387449608,0.0424994380107937,0.262529904474949,0.0100230060944941,0.268823654315282,0.111111111111111,0.986972330543442,0.163409842877099,"subj_diff_two",140,12,"bosch2003 76","",4.59968377174069,"2003"
"9","bosch2003","Bosch, L., & Sebastian-Galles, N. (2003). Simultaneous Bilingualism and the Perception of a Language-Specific Vowel Contrast in the First Year of Life. Language and Speech 46(2-3), 217-243.","Bosch & Sebastian-Galles (2003)","yes","Sho Tsuji",2,NA,"79","eye-tracking","familiarization","head-turn preference procedure","looking_time","within_two","Peninsular Spanish","typical",NA,NA,12,NA,245,NA,NA,NA,7.082,6.057,1.02,NA,NA,NA,NA,0.754,"nonnative",NA,NA,27,NA,3,NA,NA,NA,NA,NA,-1.388,NA,"dEDi -deDi_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural","deði -deði_","AEnglish",1,0,0,0,0,1,0,675,2525,442,2715,761.9,792.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.754,"Vowel discrimination (non-native)","inphondb-nonnative","early_language",-0.210639406798638,0.0428487066540201,-0.19484145128874,0.036662424630846,-0.104740402567552,0.0103634747767937,-0.105125963666819,0.111111111111111,-0.382057622134043,0.140966594591168,"subj_diff_two",245,12,"bosch2003 79","",8.04944660054621,"2003"
"10","tsao2004","Tsao, F.-M., Liu, H.-M., & Kuhl, P. K. (2004). Speech perception in infancy predicts language development in the second year of life: A longitudinal study. Child Development, 75(4), 1067–1084. Retrieved from http://cat.inist.fr/?aModele=afficheN&cpsidt=16017499","Tsao Liu, & Kuhl (2004)","yes","Alex Cristia",1,NA,"82","behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","American English","typical",NA,NA,28,NA,180.0864,NA,73.61,50,10.98,NA,NA,NA,NA,NA,NA,NA,"nonnative",NA,NA,18.252,NA,6,NA,NA,NA,NA,NA,NA,NA,"u:-y:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"synthetic","u-y","not_looked_up",0,2,0,0,0,0,0,289,630,255,1947,271,271,271,271,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,"Vowel discrimination (non-native)","inphondb-nonnative","early_language",2.15027322404372,0.118279909607846,2.08824611181169,0.111554489451704,0.732229898489545,0.00295089552114184,0.933518016991552,0.04,3.90016420670035,0.389125305475348,"group_means_one",180.0864,28,"tsao2004 82","",5.91671779708002,"2004"
"11","cardillo2010","Cardillo, G.C. (2010). Predicting the predictors: Individual differences in longitudinal relationships between infant phonetic perception, toddler vocabulary, and preschooler language and phonological awareness. Ph.D. thesis, University of Washington.","Cardillo (2010)","no","Alex Cristia",1,"6mo_measure","83","behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","American English","typical",NA,NA,28,NA,212.6358,NA,77.12,50,8.81,NA,NA,NA,NA,NA,NA,NA,"nonnative",NA,NA,12.168,NA,0,NA,NA,NA,NA,NA,NA,NA,"u:-y:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"synthetic","u-y","not_looked_up",0,2,0,0,0,0,0,289,630,255,1947,271,271,271,271,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,"Vowel discrimination (non-native)","inphondb-nonnative","early_language",3.0783200908059,0.204929546097487,2.98952239587881,0.193277209665353,0.8385566282816,0.00133978859596478,1.21629082997851,0.04,5.58345502361317,0.674191183359,"group_means_one",212.6358,28,"cardillo2010 83","",6.98612456107928,"2010"
"12","cardillo2010","Cardillo, G.C. (2010). Predicting the predictors: Individual differences in longitudinal relationships between infant phonetic perception, toddler vocabulary, and preschooler language and phonological awareness. Ph.D. thesis, University of Washington.","Cardillo (2010)","no","Alex Cristia",1,"11mo_measure","83","behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","American English","typical",NA,NA,27,NA,323.6688,NA,82.34,50,9.35,NA,NA,NA,NA,NA,NA,NA,"nonnative",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"u:-y:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"synthetic","u-y","not_looked_up",0,2,0,0,0,0,0,289,630,255,1947,271,271,271,271,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,"Vowel discrimination (non-native)","inphondb-nonnative","early_language",3.45882352941177,0.258582596437268,3.35505882352941,0.243300364987825,0.865694957185121,0.0010170403243951,1.31563762108008,0.0416666666666667,6.27361191864541,0.850702643947457,"group_means_one",323.6688,27,"cardillo2010 83","",10.6341009055627,"2010"
"13","polka2011","Polka, Linda, & Bohn, O.-S. (2011). Natural Referent Vowel (NRV) framework: An emerging view of early phonetic development. Journal of Phonetics, 39(4), 467–478.","Polka & Bohn (2011)","yes","Sho Tsuji",1,NA,"88","behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","Danish","typical",NA,NA,17,NA,107.26,NA,55.7,50,8.7,NA,NA,NA,NA,NA,NA,NA,"nonnative",NA,NA,66.84,NA,17.25,NA,NA,NA,NA,NA,NA,NA,"dAt-dVt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural","d<U+0252>t-d<U+028C>t","AEnglish",0,0,1,0,0,0,0,653,898,672,1454,NA,NA,171.25,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,"Vowel discrimination (non-native)","inphondb-nonnative","early_language",0.655172413793104,0.0714485556410436,0.622413793103449,0.0644823214660418,0.311308129797236,0.0131559614608896,0.321993266196049,0.0714285714285714,1.18835130760173,0.235056326402107,"group_means_one",107.26,17,"polka2011 88","",3.52401486683505,"2011"
"14","polka2011","Polka, Linda, & Bohn, O.-S. (2011). Natural Referent Vowel (NRV) framework: An emerging view of early phonetic development. Journal of Phonetics, 39(4), 467–478.","Polka & Bohn (2011)","yes","Sho Tsuji",1,NA,"89","behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","Danish","typical",NA,NA,17,NA,107.26,NA,63.4,50,9.7,NA,NA,NA,NA,NA,NA,NA,"nonnative",NA,NA,66.84,NA,17.25,NA,NA,NA,NA,NA,NA,NA,"dVt-dAt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural","d<U+028C>t-d<U+0252>t","AEnglish",0,0,1,0,0,0,0,672,1454,653,898,NA,NA,152,171.25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,"Vowel discrimination (non-native)","inphondb-nonnative","early_language",1.38144329896907,0.114952517301957,1.31237113402062,0.103744646865017,0.56832747122487,0.00891727126994732,0.64504888000102,0.0714285714285714,2.50566097739572,0.3781786235599,"group_means_one",107.26,17,"polka2011 89","",3.52401486683505,"2011"
