"unique_row","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","replication","native","label_present","instruction_code","taxonomic_type","tokens_per_trial","word_types_per_cond","publication_type","main_or_baseline_study","Modality","Semantics","TrainingRule","Speech","Nonspeech","CorrectPronunciation","Mispronunciation","is_correct","n_feature","type_feature","mispron_location","scenarios","Hamlin_Lab","stimuli_type","minimal_pairs","cues_present","word_typicality","ME_trial_type","corr_imputed","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_infant_calc","all_mod","mean_age_months","year"
"1","Altvater2010","Altvater-Mackensen, N., & Fikkert, P. (2010). The acquisition of the stop-fricative contrast in","Altvater & Fikkert (2010)","yes","AT",3,"word_initial condition","Altvater_p/f_initial","eye-tracking","habituation","central fixation","looking_time","within_two","Dutch","typical","Altvater_p/f_initial",NA,25,NA,441.16,NA,6.02,7.23,3.24,3.27,1.88,NA,NA,0.4173,0.0528,NA,"native",NA,NA,30.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"minimal pairs","no cues","typical word",NA,NA,"Switch Task","switchTask","early_language",-0.371731843991834,0.0418589899210824,-0.359610153426883,0.0391735655913154,-0.182736304490928,0.00945103035178595,-0.184812065780724,0.0454545454545455,-0.674246982298001,0.13771055705009,"group_means_two",441.16,25,"Altvater2010 Altvater_p/f_initial","",14.4942606624366,"2010"
"2","Altvater2010","Altvater-Mackensen, N., & Fikkert, P. (2010). The acquisition of the stop-fricative contrast in","Altvater & Fikkert (2010)","yes","AT",3,"word_final condition","Altvater_p/f_final","eye-tracking","habituation","central fixation","looking_time","within_two","Dutch","typical","Altvater_p/f_final",NA,25,NA,441.16,NA,6.36,6.91,2.99,2.66,0.68,NA,NA,0.151,0.0497,NA,"native",NA,NA,30.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"minimal pairs","no cues","typical word",NA,NA,"Switch Task","switchTask","early_language",-0.194359030807703,0.0407555086571302,-0.188021236324843,0.038140877135294,-0.0967238654139402,0.00990557787209546,-0.0970272035445778,0.0454545454545455,-0.35252828651219,0.134080249203683,"special_case",441.16,25,"Altvater2010 Altvater_p/f_final","",14.4942606624366,"2010"
"3","Archer2014","Archer, S., Ference, J., & Curtin, S. (2014). Now You Hear It: Fourteen-Month-Olds Succeed at Learning Minimal Pairs in Stressed Syllables. Journal of Cognition and Development, 15(1), 110-122. doi: 10.1007/s10803-013-1759","Archer, Ference & Curtin (2014)","yes","AT",1,"initial stress group","Archer_inital_stress","eye-tracking","habituation","central fixation","looking_time","within_two","Canadian English","typical","Archer_inital_stress",NA,25,NA,439.5536,NA,7.58,7.78,3.96,3.89,0.212,NA,NA,0.0471,0.0493,NA,"native",NA,NA,28.918,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"minimal pairs","no cues","typical word",NA,NA,"Switch Task","switchTask","early_language",-0.0509533882377434,0.0578146706654008,-0.0492918647082518,0.054105624567656,-0.0254684301652217,0.0144255601843687,-0.0254739389314266,0.0454545454545455,-0.0924192231911983,0.190202642682257,"group_means_two",439.5536,25,"Archer2014 Archer_inital_stress","",14.4414825766443,"2014"
"4","Archer2014","Archer, S., Ference, J., & Curtin, S. (2014). Now You Hear It: Fourteen-Month-Olds Succeed at Learning Minimal Pairs in Stressed Syllables. Journal of Cognition and Development, 15(1), 110-122. doi: 10.1007/s10803-013-1759","Archer, Ference & Curtin (2014)","yes","AT",1,"medial stress group","Archer_medial_stress","eye-tracking","habituation","central fixation","looking_time","within_two","Canadian English","typical","Archer_medial_stress",NA,25,NA,439.5536,NA,6.5,9.24,4.3,5.22,3.57,NA,NA,0.7925,0.0618,NA,"native",NA,NA,28.918,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"minimal pairs","cues","typical word",NA,NA,"Switch Task","switchTask","early_language",-0.572961019630408,0.0313010959983741,-0.554277508120721,0.0292930034739037,-0.275402060580042,0.00617635400480893,-0.282699907402804,0.0454545454545455,-1.03923633313662,0.102976478274824,"group_means_two",439.5536,25,"Archer2014 Archer_medial_stress","",14.4414825766443,"2014"
"5","Fennell2014","Fennell, C., & Byers-Heinlein, K. (2014). You sound like Mommy Bilingual and monolingual infants learn words best from speakers typical of their language environments. International Journal of Behavioral Development, 38(4), 309-316. doi: 10.1177/0165025414530631","Fennell, & Byers-Heinlein (2014)","yes","AT",1,"bilinguals tested in bilingual context","Fennell_bilinguals_at_bilingual context","eye-tracking","habituation","central fixation","looking_time","within_two","English, French","bilingual","Fennell_bilinguals_at_bilingual context",NA,16,NA,532.0912,NA,8.13,12.49,3.29,5.58,4.02,NA,NA,1.1155,0.1159,NA,"native",NA,NA,75.7956,NA,5,NA,0.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"minimal pairs","cues","typical word",NA,NA,"Switch Task","switchTask","early_language",-0.951877715883901,0.0745366454010666,-0.900884266818692,0.0667644888174732,-0.429748368980323,0.0100992306139971,-0.459588010339084,0.0769230769230769,-1.72651519589894,0.245215734497601,"group_means_two",532.0912,16,"Fennell2014 Fennell_bilinguals_at_bilingual context","",17.4817946980431,"2014"
"6","Fennell2014","Fennell, C., & Byers-Heinlein, K. (2014). You sound like Mommy Bilingual and monolingual infants learn words best from speakers typical of their language environments. International Journal of Behavioral Development, 38(4), 309-316. doi: 10.1177/0165025414530631","Fennell, & Byers-Heinlein (2014)","yes","AT",1,"bilinguals tested in monolingual context","Fennell_bilinguals_at_monolingual context","eye-tracking","habituation","central fixation","looking_time","within_two","English, French","bilingual","Fennell_bilinguals_at_monolingual context",NA,14,NA,532.0912,NA,8.6,9.78,4.76,3.51,1.06,NA,NA,0.3144,0.0915,NA,"accented",NA,NA,75.7956,NA,9,NA,0.6428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"minimal pairs","cues","typical word",NA,NA,"Switch Task","switchTask","early_language",-0.282163855468096,0.0703351187939536,-0.26452861450134,0.0618179755024983,-0.139698490749663,0.0165742623094241,-0.14061805232624,0.0909090909090909,-0.511788621657908,0.231393265999982,"group_means_two",532.0912,14,"Fennell2014 Fennell_bilinguals_at_monolingual context","",17.4817946980431,"2014"
"7","Fennell2014","Fennell, C., & Byers-Heinlein, K. (2014). You sound like Mommy Bilingual and monolingual infants learn words best from speakers typical of their language environments. International Journal of Behavioral Development, 38(4), 309-316. doi: 10.1177/0165025414530631","Fennell, & Byers-Heinlein (2014)","yes","AT",1,"monolinguals tested in bilingual context","Fennell_monolingual_at_bilingual context","eye-tracking","habituation","central fixation","looking_time","within_two","Canadian English","typical","Fennell_monolingual_at_bilingual context",NA,16,NA,533.0044,NA,13.66,14.75,5.23,3.7,0.8,NA,NA,0.222,0.0785,NA,"accented",NA,NA,63.3152,NA,9,NA,0.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"minimal pairs","cues","typical word",NA,NA,"Switch Task","switchTask","early_language",-0.240614877093702,0.09018192888884,-0.227724794392254,0.080778392298709,-0.119446119619689,0.0215941901032451,-0.120019093455886,0.0769230769230769,-0.436427111097852,0.296686654086674,"group_means_two",533.0044,16,"Fennell2014 Fennell_monolingual_at_bilingual context","",17.5117977781885,"2014"
"8","Fennell2014","Fennell, C., & Byers-Heinlein, K. (2014). You sound like Mommy Bilingual and monolingual infants learn words best from speakers typical of their language environments. International Journal of Behavioral Development, 38(4), 309-316. doi: 10.1177/0165025414530631","Fennell, & Byers-Heinlein (2014)","yes","AT",1,"monolinguals tested in monolingual context","Fennell_monolingual_at_monolingual context","eye-tracking","habituation","central fixation","looking_time","within_two","Canadian English","typical","Fennell_monolingual_at_monolingual context",NA,15,NA,533.0044,NA,9.04,11.8,4.94,3.71,2.91,NA,NA,0.834,0.1053,NA,"native",NA,NA,63.3152,NA,1,NA,0.5333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"minimal pairs","cues","typical word",NA,NA,"Switch Task","switchTask","early_language",-0.631794854973721,0.0568852814970721,-0.59534515180216,0.0505109322760614,-0.301224971588728,0.010690775686974,-0.310866271475609,0.0833333333333333,-1.14594910627779,0.18714507487357,"group_means_two",533.0044,15,"Fennell2014 Fennell_monolingual_at_monolingual context","",17.5117977781885,"2014"
"9","Byers-Heinlein2013","Byers-Heinlein, K., Fennell, C. T. & Werker, J. F. (2013). The development of associative word learning in monolingual and bilingual infants. Bilingualism, Language, and Cognition, 16(1),198-205. doi: 10.1017/S1366728912000417","Byers-Heinlein, Fennell & Werker (2013)","yes","AT",1,"12 month olds bilingual infants","Byers_12montholdbilingual","eye-tracking","habituation","central fixation","looking_time","within_two","English, other","bilingual","Byers_12montholdbilingual",NA,23,NA,382.6308,NA,10.77,10.83,4.67,4.64,0.073,NA,NA,0.0169,0.0536,NA,"native",NA,NA,46.44,NA,9,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dissimilar sounding","no cues","typical word",NA,NA,"Switch Task","switchTask","early_language",-0.0128892993550743,0.0311779153565212,-0.0124289672352502,0.0289906891516632,-0.00644451584724678,0.00779350772361715,-0.00644460506688454,0.05,-0.0233786029756583,0.102571230206504,"group_means_two",382.6308,23,"Byers-Heinlein2013 Byers_12montholdbilingual","",12.5712905809154,"2013"
"10","Byers-Heinlein2013","Byers-Heinlein, K., Fennell, C. T. & Werker, J. F. (2013). The development of associative word learning in monolingual and bilingual infants. Bilingualism, Language, and Cognition, 16(1),198-205. doi: 10.1017/S1366728912000417","Byers-Heinlein, Fennell & Werker (2013)","yes","AT",1,"12 month olds monolingual infants","Byers_12montholdmonolingual","eye-tracking","habituation","central fixation","looking_time","within_two","Canadian English","typical","Byers_12montholdmonolingual",NA,25,NA,382.6308,NA,8.93,8.68,4.27,3.98,-0.303,NA,NA,-0.0673,0.0494,NA,"native",NA,NA,46.44,NA,9,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dissimilar sounding","no cues","typical word",NA,NA,"Switch Task","switchTask","early_language",0.0605686519663347,0.0399329234086808,0.058593587228302,0.037371064073743,0.0302704480390287,0.00995581308640061,0.0302796987294994,0.0454545454545455,0.109859382429061,0.13137405220756,"group_means_two",382.6308,25,"Byers-Heinlein2013 Byers_12montholdmonolingual","",12.5712905809154,"2013"
