"unique_row","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","replication","native","label_present","instruction_code","taxonomic_type","tokens_per_trial","word_types_per_cond","publication_type","main_or_baseline_study","Modality","Semantics","TrainingRule","Speech","Nonspeech","CorrectPronunciation","Mispronunciation","is_correct","n_feature","type_feature","mispron_location","scenarios","Hamlin_Lab","stimuli_type","minimal_pairs","cues_present","word_typicality","ME_trial_type","corr_imputed","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_infant_calc","all_mod","mean_age_months","year"
"1","maye2002","Maye J, Werker JF, Gerken L.Infant sensitivity to distributional information can affect phonetic discrimination.Cognition. 2002 Jan;82(3):B101-11.","Maye (2002)","yes","Cristia_Alex",NA,"bimodal","6_month_olds","eye-tracking","familiarization","central fixation","looking_time","between","American English","typical",NA,NA,12,12,198.52,198.52,-0.75,0.32,1.3326665,1.698823122,2.273,NA,NA,NA,NA,NA,"artificial",NA,NA,38.42,38.42,3,3,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.808212435,"Statistical sound category learning","sounds","early_language",-0.700829930265425,0.17689922064908,-0.675800289898803,0.164489198792321,-0.330699281992094,0.0312442114716322,-0.343613198048773,0.111111111111111,-1.27116488195174,0.581975108889146,"between",198.52,12,"maye2002 6_month_olds","",6.5223515883283,"2002"
"2","maye2002","Maye J, Werker JF, Gerken L.Infant sensitivity to distributional information can affect phonetic discrimination.Cognition. 2002 Jan;82(3):B101-11.","Maye (2002)","yes","Cristia_Alex",NA,"bimodal","8_month_olds","eye-tracking","familiarization","central fixation","looking_time","between","American English","typical",NA,NA,12,12,245.36,245.36,-0.7,-0.22,1.871897433,2.064703369,NA,NA,NA,NA,NA,NA,"artificial",NA,NA,58.84,58.84,3,3,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246,"Statistical sound category learning","sounds","early_language",-0.243573245303394,0.167902665121409,-0.234874200828272,0.156123779175392,-0.120893378432359,0.0401619843898868,-0.12148755830089,0.111111111111111,-0.441792997475761,0.55237762754563,"between",245.36,12,"maye2002 8_month_olds","",8.0612743588164,"2002"
"3","maye2008","Maye J, Weiss DJ, Aslin RN.Statistical phonetic learning in infants: facilitation and feature generalization.Dev Sci. 2008 Jan;11(1):122-34. doi: 10.1111/j.1467-7687.2007.00653.x.","Maye (2008)","yes","Cristia_Alex",1,"bimodal+generalization","exp1","eye-tracking","habituation","central fixation","looking_time","between","American English","typical",NA,NA,35,32.33333333,251.36,254.36,1.276,-0.926,3.629622225,3.315785377,1.798,NA,NA,NA,NA,NA,"artificial",NA,NA,40.84,52.84,9,15,0.4772727273,0.4705882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.252,"Statistical sound category learning","sounds","early_language",0.632279015735701,0.0624679028867537,0.62490788731353,0.0610198873722014,0.301219816935755,0.0117216558892591,0.31086060244339,0.03125,1.14682727676005,0.205511163085976,"between",252.800594059329,33.666666665,"maye2008 exp1","",8.30573421415072,"2008"
"4","maye2008","Maye J, Weiss DJ, Aslin RN.Statistical phonetic learning in infants: facilitation and feature generalization.Dev Sci. 2008 Jan;11(1):122-34. doi: 10.1111/j.1467-7687.2007.00653.x.","Maye (2008)","yes","Cristia_Alex",2,"bimodal","exp2","eye-tracking","habituation","central fixation","looking_time","between","American English","typical",NA,NA,32.33333333,32.33333333,254.36,254.36,2.037,-0.501,2.914518714,2.224185244,3.088,NA,NA,NA,NA,NA,"artificial",NA,NA,52.84,52.84,23,18,0.4705882353,0.4705882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246,"Statistical sound category learning","sounds","early_language",0.979003062967217,0.0692663427697635,0.967096268956869,0.0675917315352357,0.439654186458211,0.00909086512712727,0.471802049057778,0.0340909090947831,1.77571513319329,0.227877133815941,"between",254.36,32.33333333,"maye2008 exp2","",8.35696831557116,"2008"
"5","fennell2012","Fennell, C. T., Hudon, T. and Spring, M., (2012). Distributional learning of phonemes in monolingual and bilingual infants., Minneapolis, USA, 18th Biennial International Conference on Infant Studies","Fennell (2012)","no","Cristia_Alex",NA,"bimodal","typical","eye-tracking","familiarization","central fixation","looking_time","between","Canadian English","typical",NA,NA,15.5,15.5,214.461,214.461,1.588235294,0.397058823,2.478527487,2.605370252,NA,6.56,NA,NA,NA,NA,"artificial",NA,NA,64.7946,64.7946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.420551777,"Statistical sound category learning","sounds","early_language",0.468461779839137,0.13257187805113,0.455913696450589,0.1255649300961,0.228058314491189,0.0282359151594186,0.232140292342119,0.08,0.849695678440257,0.436143997024704,"between",214.461,15.5,"fennell2012 typical","",7.04609129550915,"2012"
"6","pons2006","Pons, F., Mugitani, R., Amano, S., and Werker, J. F. (2006). Distributional learning in vowel length distinctions by 6-month-old English infants. In International conference on infant studies, Kyoto, Japan.","Pons (2006)","no","Cristia_Alex",NA,"bimodal","1","eye-tracking","familiarization","central fixation","looking_time","between","Canadian English","typical",NA,NA,16,16,185.52,185.52,0.55,0.6,1.94,2.26,NA,NA,NA,NA,NA,NA,"artificial",NA,NA,32.42,32.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.885013753,"Statistical sound category learning","sounds","early_language",-0.0237407162275683,0.125008806587609,-0.0231267321872001,0.118626445549731,-0.0118695219033636,0.031238994556892,-0.0118700793651953,0.0769230769230769,-0.0430608960000283,0.411262489223999,"between",185.52,16,"pons2006 1","",6.0952380952381,"2006"
"7","pons2008","Pons, F., Sabourin, L., Cady, J. C., and Werker, J. F. (2008). Distributional learning in vowel distinctions by 8-month-old English infant. Presented at the 28th Annual Conference of the Cognitive Science Society, Vancouver, BC, Canada.","Pons (2008)","no","Cristia_Alex",NA,"bimodal","1","eye-tracking","familiarization","central fixation","looking_time","between","Canadian English","typical",NA,NA,16,16,247.36,247.36,0.53,0.48,2.81,2.81,NA,NA,NA,NA,NA,NA,"artificial",NA,NA,33.42,33.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246,"Statistical sound category learning","sounds","early_language",0.0177935943060498,0.125004947062474,0.0173334151429623,0.118622783073776,0.00889644506983544,0.0312438170528426,0.00889667978917505,0.0769230769230769,0.0322740100397548,0.411249791895245,"between",247.36,16,"pons2008 1","",8.12698412698413,"2008"
"8","yoshida2009","Yoshida, K. A., Pons, F., Maye, J., and Werker, J. F. (2009). Distributional Phonetic Learning at 10 Months of Age. Infancy, 15(4), 420<e2><80><93>433.","Yoshida (2009)","yes","Cristia_Alex",2,"bimodal","exp2","eye-tracking","familiarization","central fixation","looking_time","between","Canadian English","typical",NA,NA,24,24,317.2,317.2,-0.2,-0.16,1.786574935,1.76,NA,0.97,NA,NA,NA,0.885013753,"artificial",NA,NA,30,30,7,7,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.885013753,"Statistical sound category learning","sounds","early_language",-0.0225563411694042,0.0833386332138224,-0.0221804021499141,0.0805838283936988,-0.0112774533776466,0.0208267099992135,-0.0112779315065614,0.0476190476190476,-0.0409126772725155,0.274173113715971,"between",317.2,24,"yoshida2009 exp2","",10.4215692314011,"2009"
"9","yoshida2009","Yoshida, K. A., Pons, F., Maye, J., and Werker, J. F. (2009). Distributional Phonetic Learning at 10 Months of Age. Infancy, 15(4), 420<e2><80><93>433.","Yoshida (2009)","yes","Cristia_Alex",3,"bimodal","exp3","eye-tracking","familiarization","central fixation","looking_time","between","Canadian English","typical",NA,NA,24,24,318.2,318.2,-0.47,0.12,1.96,1.397014674,NA,5.94,NA,NA,NA,0.932012943,"artificial",NA,NA,32.42,32.42,10.5,10.5,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.932012943,"Statistical sound category learning","sounds","early_language",-0.34666170951048,0.0845851493837576,-0.340884014351972,0.0817891402791278,-0.170784352604843,0.019349392035564,-0.172474469584679,0.0476190476190476,-0.628774788314456,0.278273987541578,"between",318.2,24,"yoshida2009 exp3","",10.4544241154849,"2009"
"10","yoshida2009","Yoshida, K. A., Pons, F., Maye, J., and Werker, J. F. (2009). Distributional Phonetic Learning at 10 Months of Age. Infancy, 15(4), 420<e2><80><93>433.","Yoshida (2009)","yes","Cristia_Alex",1,"bimodal","exp1","eye-tracking","familiarization","central fixation","looking_time","between","Canadian English","typical",NA,NA,24,24,330.2,330.2,-0.19,-0.12,6.090340713,2.783316367,NA,0.037,NA,NA,NA,NA,"artificial",NA,NA,57.42,57.42,5.5,5.5,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.938215458,"Statistical sound category learning","sounds","early_language",-0.0147837494742282,0.083335609992172,-0.0145373536496578,0.0805809051063197,-0.00739167280006597,0.0208304877896526,-0.00739180742366138,0.0476190476190476,-0.0268147553973531,0.274163167715403,"between",330.2,24,"yoshida2009 exp1","",10.8486827244913,"2009"
