"unique_row","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","replication","native","label_present","instruction_code","taxonomic_type","tokens_per_trial","word_types_per_cond","publication_type","main_or_baseline_study","Modality","Semantics","TrainingRule","Speech","Nonspeech","CorrectPronunciation","Mispronunciation","is_correct","n_feature","type_feature","mispron_location","scenarios","Hamlin_Lab","stimuli_type","minimal_pairs","cues_present","word_typicality","ME_trial_type","corr_imputed","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_infant_calc","all_mod","mean_age_months","year"
"2","simon1995","Simon, T. J., Hespos, S. J., & Rochat, P. (1995). Do infants understand simple arithmetic? A replication of Wynn (1992). Cognitive Development, 10, 253–269.","Simon, Hespos, and Rochat (1995)","yes","CI",NA,NA,"2","eye-tracking","familiarization","forced-choice","looking_time","within_two",NA,"typical",NA,NA,10,NA,146,NA,11.25,8.21,8.47,4.93,NA,NA,NA,0.38,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,"Simple arithmetic competences","arithmetic","cognitive_development",0.438681573228482,0.109622076134511,0.397555175738312,0.090031412137816,0.214247560438045,0.0238021925749103,0.217619045842478,0.142857142857143,0.795680358623088,0.360642175024574,"group_means_two",146,10,"simon1995 2","",4.79681307624387,"1995"
"3","simon1995","Simon, T. J., Hespos, S. J., & Rochat, P. (1995). Do infants understand simple arithmetic? A replication of Wynn (1992). Cognitive Development, 10, 253–269.","Simon, Hespos, and Rochat (1995)","yes","CI",NA,NA,"3","eye-tracking","familiarization","forced-choice","looking_time","within_two",NA,"typical",NA,NA,10,NA,146,NA,10.76,6.77,5.98,4.24,NA,NA,NA,0.68,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,"Simple arithmetic competences","arithmetic","cognitive_development",0.769745474056505,0.129625404741524,0.697581835863708,0.106459927136349,0.359188297540475,0.0214121519503943,0.375953651326919,0.142857142857143,1.39616385146586,0.426450488376644,"group_means_two",146,10,"simon1995 3","",4.79681307624387,"1995"
"10","wakeley2000","Wakeley, A., Rivera, S., & Langer, J. (2000). Can young infants add and subtract? Child Development, 71, 1525–1534.","Wakeley, Rivera, and Langer (2000)","yes","CI",NA,NA,"10","eye-tracking","test_only","forced-choice","looking_time","within_two",NA,"typical",NA,NA,22,NA,168,NA,8.85,9.76,5.45,5.78,NA,NA,NA,-0.16,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,"Simple arithmetic competences","arithmetic","cognitive_development",-0.161995967287647,0.0460509703049423,-0.15592111851436,0.0426619067090629,-0.0807335832617514,0.0112890895711975,-0.0809096772180277,0.0526315789473684,-0.293828182474841,0.151501619732031,"group_means_two",168,22,"wakeley2000 10","",5.51962052608883,"2000"
"11","wakeley2000","Wakeley, A., Rivera, S., & Langer, J. (2000). Can young infants add and subtract? Child Development, 71, 1525–1534.","Wakeley, Rivera, and Langer (2000)","yes","CI",NA,NA,"11","eye-tracking","test_only","forced-choice","looking_time","within_two",NA,"typical",NA,NA,22,NA,168,NA,9.7,8.85,5.18,5.45,NA,NA,NA,0.16,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,"Simple arithmetic competences","arithmetic","cognitive_development",0.159873178487417,0.0460354416636289,0.153877934294139,0.0426475208786962,0.0796824149612603,0.0112910301733974,0.0798517025245381,0.0526315789473684,0.289977869498581,0.151450532549815,"group_means_two",168,22,"wakeley2000 11","",5.51962052608883,"2000"
"12","wakeley2000","Wakeley, A., Rivera, S., & Langer, J. (2000). Can young infants add and subtract? Child Development, 71, 1525–1534.","Wakeley, Rivera, and Langer (2000)","yes","CI",NA,NA,"12","eye-tracking","test_only","forced-choice","looking_time","within_two",NA,"typical",NA,NA,24,NA,167,NA,9.5,8.72,5.98,5.68,NA,NA,NA,0.13,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,"Simple arithmetic competences","arithmetic","cognitive_development",0.133746476087006,0.0420393358305352,0.129186937129494,0.0392218751776365,0.0667242081450276,0.0103700848637758,0.0668234948949973,0.0476190476190476,0.242589273295178,0.138303871310641,"group_means_two",167,24,"wakeley2000 12","",5.48676564200497,"2000"
"13","cohen2002","Cohen, L. B., & Marks, K. S. (2002). How infants process addition and subtraction events. Developmental Science, 5, 186–201. 
","Cohen and Marks (2002)","yes","CI",NA,NA,"13","eye-tracking","familiarization","forced-choice","looking_time","within_two",NA,"typical",NA,NA,40,NA,153,NA,10.94,7.82,7.36,4.97,NA,NA,NA,0.47,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,"Simple arithmetic competences","arithmetic","cognitive_development",0.496835128477654,0.0280855643111176,0.487029171994543,0.0269878641478152,0.241089936265092,0.00586683482137229,0.245930988054346,0.027027027027027,0.901159240161995,0.0923978030440281,"group_means_two",153,40,"cohen2002 13","",5.0267972648309,"2002"
"14","cohen2002","Cohen, L. B., & Marks, K. S. (2002). How infants process addition and subtraction events. Developmental Science, 5, 186–201. 
","Cohen and Marks (2002)","yes","CI",NA,NA,"14","eye-tracking","familiarization","forced-choice","looking_time","within_two",NA,"typical",NA,NA,40,NA,153,NA,9.95,7.09,7.67,6.96,NA,NA,NA,0.38,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,"Simple arithmetic competences","arithmetic","cognitive_development",0.390517839988866,0.0269063022918696,0.382810251041717,0.0258546925719268,0.191639857466846,0.00601234320876838,0.194038994401211,0.027027027027027,0.708321009893925,0.0885181865056257,"group_means_two",153,40,"cohen2002 14","",5.0267972648309,"2002"
"15","mccrink2004","McCrink, K., & Wynn, K. (2004). Large-number addition and subtraction by 9-month-old infants. Psychological Science, 15, 776–781.","McCrink and Wynn (2004)","yes","CI",NA,NA,"15","eye-tracking","test_only","forced-choice","looking_time","within_two",NA,"typical",NA,NA,13,NA,279,NA,10.28,7.35,3.87,3.04,NA,NA,NA,0.78,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,"Simple arithmetic competences","arithmetic","cognitive_development",0.841994001688228,0.104190534572268,0.78458531975494,0.0904670912272633,0.388013448352786,0.0159652209346978,0.40945926109828,0.1,1.52720818495113,0.342773119522102,"group_means_two",279,13,"mccrink2004 15","",9.16651265939752,"2004"
"16","mccrink2004","McCrink, K., & Wynn, K. (2004). Large-number addition and subtraction by 9-month-old infants. Psychological Science, 15, 776–781.","McCrink and Wynn (2004)","yes","CI",NA,NA,"16","eye-tracking","test_only","forced-choice","looking_time","within_two",NA,"typical",NA,NA,13,NA,279,NA,9.13,8,5.93,6.16,NA,NA,NA,0.17,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,"Simple arithmetic competences","arithmetic","cognitive_development",0.186897531044705,0.0782665648888695,0.174154517564385,0.0679576939969988,0.0930433899090991,0.0190628582979814,0.0933132876714192,0.1,0.338994622985832,0.257486677761777,"group_means_two",279,13,"mccrink2004 16","",9.16651265939752,"2004"
"17","berger2006","Berger, A., Tzur, G., & Posner, M. I. (2006). Infant brains detect arithmetic errors. Proceedings of the National Academy of Sciences of the United States of America, 103, 12649 –12653.","Berger, Tzur, and Posner (2006)","yes","CI",NA,NA,"17","eye-tracking","familiarization","forced-choice","looking_time","within_two",NA,"typical",NA,NA,24,NA,216,NA,8.04,6.94,4.66,4.37,NA,NA,NA,0.24,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,"Simple arithmetic competences","arithmetic","cognitive_development",0.243506794481493,0.0429019908116386,0.235205426487806,0.0400267153427284,0.120860878553605,0.0102623165639962,0.121454576516033,0.0476190476190476,0.441672469017245,0.141141892443348,"group_means_two",216,24,"berger2006 17","",7.09665496211421,"2006"
