"unique_row","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","replication","native","label_present","instruction_code","taxonomic_type","tokens_per_trial","word_types_per_cond","publication_type","main_or_baseline_study","Modality","Semantics","TrainingRule","Speech","Nonspeech","CorrectPronunciation","Mispronunciation","is_correct","n_feature","type_feature","mispron_location","scenarios","Hamlin_Lab","stimuli_type","minimal_pairs","cues_present","word_typicality","ME_trial_type","corr_imputed","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_infant_calc","all_mod","mean_age_months","year"
"1","bates1979","Bates, E., Benigni, L., Bretherton, I., Camaioni, L., & Volterra, V. (1979). The emergence of symbols: Cognition and communication in infancy. New York: Academic Press.","Bates et al. (1979)","no","Molly Lewis",1,NA,"bates1979","other","test_only","pointing","vocabulary_size","within_one","American English","typical",NA,NA,25,NA,342,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"production","general","concurrent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pointing and vocabulary (concurrent)","pointing_concurrent","early_language",0.516397779494322,0.220508088499148,0.499558721467333,0.206361598417031,0.25,0.0454232665212783,0.255412811882995,0.0454545454545455,0.936641964138763,0.725442533575664,"r_one",342,25,"bates1979 bates1979","",11.2363703566808,"1979"
"2","dobrich1984","Dobrich, W., & Scarborough, S. (1984). Form and function in early communication: Language and pointing gestures. Journal of Experimental Child Psychology, 38, 475–490.","Dobrich and Scarborough (1984)","yes","Molly Lewis",1,NA,"dobrich1984","other","test_only","pointing","vocabulary_size","within_one","American English","typical",NA,NA,22,NA,729.6,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"production","declarative","concurrent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pointing and vocabulary (concurrent)","pointing_concurrent","early_language",0.87287156094397,0.354868769477087,0.840138877408571,0.328752645973383,0.4,0.0525830347860369,0.423648930193602,0.0526315789473684,1.5832138822983,1.16747145634674,"r_one",729.6,22,"dobrich1984 dobrich1984","",23.9709234275858,"1984"
"3","fasolo2002","Fasolo, M., & D’Odorico, L. (2002). Comunicazione gestuale nei bambini con sviluppo del linguaggio rallentato: una ricerca longitudinale. Psicologia Clinica dello Sviluppo, 1, 119–138.","Fasolo & dOdorico (2002)","yes","Molly Lewis",1,NA,"fasolo2002","other","test_only","pointing","vocabulary_size","within_one","Italian","typical",NA,NA,44,NA,760,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"production","declarative","concurrent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pointing and vocabulary (concurrent)","pointing_concurrent","early_language",1.12421105965277,0.222290393557716,1.10413586215897,0.214422334346968,0.49,0.0243854085977487,0.536060336610567,0.024390243902439,2.03909330526328,0.731306082192372,"r_one",760,44,"fasolo2002 fasolo2002","",24.9697119037352,"2002"
"4","franco2001","Franco, F., & Gagliano, A. (2001). Toddlers’ pointing when joint attention is obstructed. First Language, 21, 289–321.","Franco & Gagliano (2001)","yes","Molly Lewis",1,NA,"franco2001","other","test_only","pointing","vocabulary_size","within_one","Italian","typical",NA,NA,32,NA,1003.2,NA,NA,NA,NA,NA,NA,NA,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"production","declarative","concurrent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pointing and vocabulary (concurrent)","pointing_concurrent","early_language",2.07500550373525,1.23432769147494,2.02313036614186,1.17338276170836,0.72,0.03446909775439,0.907644983319124,0.0344827586206897,3.76364366345749,4.0607753387225,"r_one",1003.2,32,"franco2001 franco2001","",32.9600197129305,"2001"
"5","harris1995","Harris, M., Barlow-Brown, F., & Chasin, J. (1995). The emergence of referential understanding: Pointing and the comprehension of object names. First Language, 15, 19–34","Harris et al. (1995)","yes","Molly Lewis",1,NA,"harris1995","other","test_only","pointing","vocabulary_size","within_one","British English","typical",NA,NA,6,NA,273.6,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"production","general","concurrent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pointing and vocabulary (concurrent)","pointing_concurrent","early_language",1.96039211763921,9.69499626935747,1.59281859558186,6.40021238094302,0.7,0.321512737531634,0.867300527694053,0.333333333333333,3.55575797662378,31.8952592828651,"r_one",273.6,6,"harris1995 harris1995","",8.98909628534467,"1995"
"6","locke2007","Locke, J. L. (2007). Bimodal signaling in infancy: motor behavior, reference, and the evolution of spoken language. Interaction Studies, 8, 159–175.","Locke (2007)","yes","Molly Lewis",1,NA,"locke2007","other","test_only","pointing","vocabulary_size","within_one","British English","typical",NA,NA,9,NA,501.6,NA,NA,NA,NA,NA,NA,NA,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"production","general","concurrent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pointing and vocabulary (concurrent)","pointing_concurrent","early_language",2.86531188703991,18.7880487440402,2.55831418485706,14.977717429879,0.82,0.165140412924629,1.15681746459032,0.166666666666667,5.19710087904573,61.8102028573534,"r_one",501.6,9,"locke2007 locke2007","",16.4800098564652,"2007"
"7","morales2000","Morales, M., Mundy, P., Delgado, C. E. F., Yale, M., Messinger, D., Neal, R., et al (2000). Responding to joint attention across the 6- through 24-month age period and early language acquisition. Journal of Applied Developmental Psychology, 21, 283–298.","Morales et al. (2000)","yes","Molly Lewis",1,NA,"morales2000","other","test_only","pointing","vocabulary_size","within_one","American English","typical",NA,NA,22,NA,684,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"comprehension","declarative","concurrent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pointing and vocabulary (concurrent)","pointing_concurrent","early_language",1.15470053837925,0.498565070563905,1.11139926819003,0.461873797402093,0.5,0.0525830347860368,0.549306144334055,0.0526315789473684,2.0943951023932,1.64021333822231,"r_one",684,22,"morales2000 morales2000","",22.4727407133617,"2000"
"8","mundy1998","Mundy, P., & Gomes, A. (1998). Individual differences in joint attention skill development in the second year. Infant Behavior and Development, 21, 469–482","Mundy and Gomes (1998)","yes","Molly Lewis",1,NA,"mundy1998","other","test_only","pointing","vocabulary_size","within_one","American English","typical",NA,NA,24,NA,528.96,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"comprehension","declarative","concurrent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pointing and vocabulary (concurrent)","pointing_concurrent","early_language",0.675520529473199,0.263186781727778,0.652491420513885,0.245548101495764,0.32,0.0475830870027624,0.331647108705132,0.0476190476190476,1.22525870688565,0.865849806416342,"r_one",528.96,24,"mundy1998 mundy1998","",17.3789194849997,"1998"
"9","murphy1978","Murphy, C. M. (1978). Pointing in the context of a shared activity. Child Development, 49, 371–380","Murphy (1978)","yes","Molly Lewis",1,NA,"murphy1978","other","test_only","pointing","vocabulary_size","within_one","British English","typical",NA,NA,32,NA,668.8,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"production","declarative","concurrent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pointing and vocabulary (concurrent)","pointing_concurrent","early_language",0.652125970874945,0.186693306642016,0.635822821603071,0.177475324626566,0.31,0.03446909775439,0.320545409301946,0.0344827586206897,1.1828256713736,0.614196360295989,"r_one",668.8,32,"murphy1978 murphy1978","",21.973346475287,"1978"
"10","rodrigo2006","Rodrigo, M. J., González, A., Ato, M., Rodríguez, G., De Vega, M., & Muñetón, M. (2006). Co-development of child–mother gestures over the second and third years. Infant and Child Development, 15, 1–17.","Rodrigo et al. (2006)","yes","Molly Lewis",1,NA,"rodrigo2006","other","test_only","pointing","vocabulary_size","within_one","Peninsular Spanish","typical",NA,NA,8,NA,729.6,NA,NA,NA,NA,NA,NA,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"production","general","concurrent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pointing and vocabulary (concurrent)","pointing_concurrent","early_language",1.18580603992369,1.94909836414142,1.03758028493323,1.49227843504577,0.51,0.197375320224904,0.562729769352149,0.2,2.15081424131868,6.41227659762874,"r_one",729.6,8,"rodrigo2006 rodrigo2006","",23.9709234275858,"2006"
