"unique_row","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","replication","native","label_present","instruction_code","taxonomic_type","tokens_per_trial","word_types_per_cond","publication_type","main_or_baseline_study","Modality","Semantics","TrainingRule","Speech","Nonspeech","CorrectPronunciation","Mispronunciation","is_correct","n_feature","type_feature","mispron_location","scenarios","Hamlin_Lab","stimuli_type","minimal_pairs","cues_present","word_typicality","ME_trial_type","corr_imputed","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_infant_calc","all_mod","mean_age_months","year"
"1","acredolo1988","Acredolo, L., & Goodwyn, S. (1988). Symbolic gesturing in normal infants. Child Development, 59(2), 450-466.","Acredolo & Goodwyn (1988)","yes","CI",1,"1","AcredoloGoodwyn.1988_Study1","other","test_only","observational","vocabulary_size","within_one",NA,"typical",NA,NA,38,NA,517.48,NA,NA,NA,NA,NA,NA,NA,0.53,NA,NA,NA,NA,NA,NA,60.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"concurrent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Symbolic play","play","early_language",1.2500034765631,0.307259930407459,1.22396173746803,0.294590792651943,0.53,0.028563656570828,0.590145159841189,0.0285714285714286,2.26725551108071,1.01084465380929,"r_one",517.48,38,"acredolo1988 AcredoloGoodwyn.1988_Study1","",17.001745415717,"1988"
"2","acredolo1988","Acredolo, L., & Goodwyn, S. (1988). Symbolic gesturing in normal infants. Child Development, 59(2), 450-466.","Acredolo & Goodwyn (1988)","yes","CI",2,"2","AcredoloGoodwyn.1988_Study2","other","test_only","observational","vocabulary_size","within_one",NA,"typical",NA,NA,16,NA,532.7,NA,NA,NA,NA,NA,NA,NA,0.48,NA,NA,NA,NA,NA,NA,395.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"longitudinal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Symbolic play","play","early_language",1.09430580621013,0.67369922232941,1.03568228087744,0.603450610817383,0.48,0.0767717131252814,0.522984277591344,0.0769230769230769,1.98485117558174,2.21638160323761,"r_one",532.7,16,"acredolo1988 AcredoloGoodwyn.1988_Study2","",17.5017967514733,"1988"
"3","oreilly1997","O'Reilly, A. W., Painter, K. M., & Bornstein, M. H. (1997). Relations between language and symbolic gesture development in early childhood. Cognitive Development, 12(2), 185-197.","OReilly et al. (1997)","yes","CI",1,"1","OReilly.et.1997_Study1","other","test_only","observational","vocabulary_size","within_one",NA,"typical",NA,NA,30,NA,1095.84,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,730.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"concurrent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Symbolic play","play","early_language",1.5,0.564882068425009,1.45982142857143,0.535025817518936,0.6,0.0370201112363014,0.693147180559945,0.037037037037037,2.72069904635133,1.85838751620798,"r_one",1095.84,30,"oreilly1997 OReilly.et.1997_Study1","",36.0036961744594,"1997"
"4","oreilly1997","O'Reilly, A. W., Painter, K. M., & Bornstein, M. H. (1997). Relations between language and symbolic gesture development in early childhood. Cognitive Development, 12(2), 185-197.","OReilly et al. (1997)","yes","CI",1,"2","OReilly.et.1997_Study1","other","test_only","observational","vocabulary_size","within_one",NA,"typical",NA,NA,30,NA,1095.84,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,730.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"concurrent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Symbolic play","play","early_language",0.87287156094397,0.249838781154178,0.849491072704399,0.236633813687244,0.4,0.0370201112363014,0.423648930193602,0.037037037037037,1.5832138822983,0.821936644680691,"r_one",1095.84,30,"oreilly1997 OReilly.et.1997_Study1","",36.0036961744594,"1997"
"5","oreilly1997","O'Reilly, A. W., Painter, K. M., & Bornstein, M. H. (1997). Relations between language and symbolic gesture development in early childhood. Cognitive Development, 12(2), 185-197.","OReilly et al. (1997)","yes","CI",1,"3","OReilly.et.1997_Study1","other","test_only","observational","vocabulary_size","within_one",NA,"typical",NA,NA,28,NA,1095.84,NA,NA,NA,NA,NA,NA,NA,0.41,NA,NA,NA,NA,NA,NA,730.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"longitudinal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Symbolic play","play","early_language",0.899038500169282,0.277763433836717,0.873104697279784,0.26196974746379,0.41,0.0399786803111636,0.435611223236224,0.04,1.63067546002913,0.913805069685518,"r_one",1095.84,28,"oreilly1997 OReilly.et.1997_Study1","",36.0036961744594,"1997"
"6","oreilly1997","O'Reilly, A. W., Painter, K. M., & Bornstein, M. H. (1997). Relations between language and symbolic gesture development in early childhood. Cognitive Development, 12(2), 185-197.","OReilly et al. (1997)","yes","CI",2,"4","OReilly.et.1997_Study2","other","test_only","observational","vocabulary_size","within_one",NA,"typical",NA,NA,27,NA,1643.76,NA,NA,NA,NA,NA,NA,NA,0.57,NA,NA,NA,NA,NA,NA,365.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"concurrent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Symbolic play","play","early_language",1.38746104126067,0.541368770776258,1.34583721002285,0.509373876423381,0.57,0.041642570745486,0.647522844827373,0.0416666666666667,2.51657595453835,1.78103186755523,"r_one",1643.76,27,"oreilly1997 OReilly.et.1997_Study2","",54.0055442616892,"1997"
"7","oreilly1997","O'Reilly, A. W., Painter, K. M., & Bornstein, M. H. (1997). Relations between language and symbolic gesture development in early childhood. Cognitive Development, 12(2), 185-197.","OReilly et al. (1997)","yes","CI",2,"5","OReilly.et.1997_Study2","other","test_only","observational","vocabulary_size","within_one",NA,"typical",NA,NA,27,NA,1643.76,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA,NA,NA,365.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"concurrent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Symbolic play","play","early_language",0.675520529473199,0.230329196101538,0.655254913589003,0.216716740611937,0.32,0.041642570745486,0.331647108705132,0.0416666666666667,1.22525870688565,0.75775268251437,"r_one",1643.76,27,"oreilly1997 OReilly.et.1997_Study2","",54.0055442616892,"1997"
"8","oreilly1997","O'Reilly, A. W., Painter, K. M., & Bornstein, M. H. (1997). Relations between language and symbolic gesture development in early childhood. Cognitive Development, 12(2), 185-197.","OReilly et al. (1997)","yes","CI",2,"6","OReilly.et.1997_Study2","other","test_only","observational","vocabulary_size","within_one",NA,"typical",NA,NA,27,NA,1643.76,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,NA,NA,NA,NA,365.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"concurrent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Symbolic play","play","early_language",0.538520463867707,0.205490017440843,0.522364849951675,0.19334555741009,0.26,0.041642570745486,0.266108406873654,0.0416666666666667,0.976768074990362,0.676035060171359,"r_one",1643.76,27,"oreilly1997 OReilly.et.1997_Study2","",54.0055442616892,"1997"
"9","lyytinen1999","Lyytinen, P., Laakso, M., Poikkeus, A., & Rita, N. (1999). The development and predictive relations of play and language across the second year. Scandinavian Journal of Psychology, 40, 177-186.","Lyytinen et al. (1999)","yes","CI",1,"1","Lyytinen.et.1999","other","test_only","observational","vocabulary_size","within_one","Finnish","typical",NA,NA,171,NA,547.92,NA,NA,NA,NA,NA,NA,NA,0.41,NA,NA,NA,NA,NA,NA,30.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"concurrent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Symbolic play","play","early_language",0.899038500169282,0.0413553982691673,0.895048684340129,0.0409891530029054,0.41,0.00595231065409351,0.435611223236224,0.00595238095238095,1.63067546002913,0.136053806922059,"r_one",547.92,171,"lyytinen1999 Lyytinen.et.1999","",18.0018480872297,"1999"
"10","lyytinen1999","Lyytinen, P., Laakso, M., Poikkeus, A., & Rita, N. (1999). The development and predictive relations of play and language across the second year. Scandinavian Journal of Psychology, 40, 177-186.","Lyytinen et al. (1999)","yes","CI",1,"2","Lyytinen.et.1999","other","test_only","observational","vocabulary_size","within_one","Finnish","typical",NA,NA,171,NA,547.92,NA,NA,NA,NA,NA,NA,NA,0.19,NA,NA,NA,NA,NA,NA,30.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"concurrent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Symbolic play","play","early_language",0.387050476523023,0.0265857942689691,0.385332796893483,0.0263503492797212,0.19,0.00595231065409351,0.192337169219545,0.00595238095238095,0.702031908244009,0.0874637573744911,"r_one",547.92,171,"lyytinen1999 Lyytinen.et.1999","",18.0018480872297,"1999"
