"unique_row","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","replication","native","label_present","instruction_code","taxonomic_type","tokens_per_trial","word_types_per_cond","publication_type","main_or_baseline_study","Modality","Semantics","TrainingRule","Speech","Nonspeech","CorrectPronunciation","Mispronunciation","is_correct","n_feature","type_feature","mispron_location","scenarios","Hamlin_Lab","stimuli_type","minimal_pairs","cues_present","word_typicality","ME_trial_type","corr_imputed","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_infant_calc","all_mod","mean_age_months","year"
"1","Altvater-MackensenMani2013","Altvater-Mackensen, N. & Mani, N. (2013). Word-form familiarity bootstraps infant speech segmentation. Developmental Science, 16(6): 980-990. DOI: 10.1111/desc.12071","Altvater-Mackensen & Mani (2013)","yes","Christina",1,"1","1","eye-tracking","familiarization","central fixation","looking_time","within_two","German","typical","1",NA,20,NA,211.52,NA,8.8,8.5,4.472135955,3.577708764,NA,NA,NA,NA,NA,NA,"native",NA,NA,49.42,NA,4,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mispronounciation","yes",NA,"female","IDS",NA,"female","IDS","not.manipulated",NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5862696982,"Word segmentation","inworddb","early_language",0.0740797197487124,0.0415102253019512,0.0709930647591828,0.0381231062234934,0.0370144775483945,0.0103349607538256,0.037031395618807,0.0588235294117647,0.134365748582864,0.136563167443449,"group_means_two",211.52,20,"Altvater-MackensenMani2013 1","",6.94946508141851,"2013"
"2","Altvater-MackensenMani2013","Altvater-Mackensen, N. & Mani, N. (2013). Word-form familiarity bootstraps infant speech segmentation. Developmental Science, 16(6): 980-990. DOI: 10.1111/desc.12071","Altvater-Mackensen & Mani (2013)","yes","Christina",2,"2","2","eye-tracking","familiarization","central fixation","looking_time","within_two","German","typical","2",NA,20,NA,212.94,NA,7.2,7.4,2.683281573,2.683281573,NA,NA,NA,NA,NA,NA,"native",NA,NA,54.42,NA,2,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mispronounciation","yes",NA,"female","IDS",NA,"female","IDS","not.manipulated",NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2478703718,"Word segmentation","inworddb","early_language",-0.0745355992499861,0.0753518517088889,-0.0714299492812366,0.0692033499201427,-0.0372419461361895,0.0187596889433496,-0.0372591782068244,0.0588235294117647,-0.135192622532441,0.247897655752094,"group_means_two",212.94,20,"Altvater-MackensenMani2013 2","",6.99611901681759,"2013"
"3","Altvater-MackensenMani2013","Altvater-Mackensen, N. & Mani, N. (2013). Word-form familiarity bootstraps infant speech segmentation. Developmental Science, 16(6): 980-990. DOI: 10.1111/desc.12071","Altvater-Mackensen & Mani (2013)","yes","Christina",3,"3","3","eye-tracking","familiarization","central fixation","looking_time","within_two","German","typical","3",NA,20,NA,215.94,NA,10,10.8,4.472135955,4.024922359,NA,NA,NA,NA,NA,NA,"native",NA,NA,47.42,NA,7,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","yes",NA,"female","IDS",NA,"female","IDS","not.manipulated",NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.414,"Word segmentation","inworddb","early_language",-0.188040197899344,0.0594839779006506,-0.180205189653538,0.0546302505372295,-0.0936072754453315,0.0144834964521795,-0.0938821276015892,0.0588235294117647,-0.341067191400306,0.195694443360854,"group_means_two",215.94,20,"Altvater-MackensenMani2013 3","",7.09468366906918,"2013"
"4","BabineauShi2011","Babineau, M. & Shi, R. (2011). Processing of French Liaisons in Toddlers. In: Davis, N., Mesh, K., Sung, H. (Eds.), Proceedings of the 35th Boston University Conference on Language Development. Cascadilla Press, Somerville, MA, pp. 25-37.","Babineau & Shi (2011)","no","Amanda",1,"1","1","eye-tracking","familiarization","central fixation","looking_time","within_two","Canadian French","typical","1",NA,16,NA,631,NA,9.68,9.546,3.329,2.953,0.29,NA,NA,NA,NA,0.835,"native",NA,NA,37,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","no",NA,"female","IDS",NA,"female","IDS","not.manipulated",NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.835,"Word segmentation","inworddb","early_language",0.0425853610341006,0.0206816722804502,0.0403040024072738,0.0185251331109007,0.0212878553386643,0.00516339197684086,0.0212910719055356,0.0769230769230769,0.0772413007693362,0.0680399745870062,"group_means_two",631,16,"BabineauShi2011 1","",20.731431856917,"2011"
"5","BabineauShi2011","Babineau, M. & Shi, R. (2011). Processing of French Liaisons in Toddlers. In: Davis, N., Mesh, K., Sung, H. (Eds.), Proceedings of the 35th Boston University Conference on Language Development. Cascadilla Press, Somerville, MA, pp. 25-37.","Babineau & Shi (2011)","no","Amanda",2,"2","2","eye-tracking","familiarization","central fixation","looking_time","within_two","Canadian French","typical","2",NA,16,NA,637,NA,8.541,9.915,2.192,2.707,-2.943,NA,NA,NA,NA,0.728,"native",NA,NA,40,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"reparse","no",NA,"female","IDS",NA,"female","IDS","not.manipulated",NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.728,"Word segmentation","inworddb","early_language",-0.557856847581657,0.0437251331998045,-0.527971659318354,0.0391657841703606,-0.26867265582895,0.00873082581541744,-0.275432658624755,0.0769230769230769,-1.01184039547731,0.14384992235567,"group_means_two",637,16,"BabineauShi2011 2","",20.9285611614202,"2011"
"6","BabineauShi2011","Babineau, M. & Shi, R. (2011). Processing of French Liaisons in Toddlers. In: Davis, N., Mesh, K., Sung, H. (Eds.), Proceedings of the 35th Boston University Conference on Language Development. Cascadilla Press, Somerville, MA, pp. 25-37.","Babineau & Shi (2011)","no","Amanda",3,"3","3","eye-tracking","familiarization","central fixation","looking_time","within_two","Canadian French","typical","3",NA,16,NA,753,NA,11.104,9.652,3.237,3.369,2.277,NA,NA,NA,NA,0.812,"native",NA,NA,27,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","no",NA,"female","IDS",NA,"female","IDS","not.manipulated",NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.812,"Word segmentation","inworddb","early_language",0.439512629141967,0.0295366047242276,0.415967309723648,0.026456735545394,0.214634758375511,0.00640992169253028,0.218024907330943,0.0769230769230769,0.79718772731061,0.0971715346598246,"group_means_two",753,16,"BabineauShi2011 3","",24.7397277151482,"2011"
"7","BabineauShi2014","Babineau, M., & Shi, R. (2014). Distributional cues and the onset bias in early word segmentation. Developmental Psychology, 50(12), 2666.","Babineau & Shi (2014)","yes","Christina",1,"1a","1","eye-tracking","familiarization","central fixation","looking_time","within_two","Canadian French","typical","1a",NA,16,NA,631,NA,9.68,9.55,3.32,2.96,0.29,NA,NA,NA,NA,0.8430061474,"native",NA,NA,47,NA,13,NA,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","no",NA,"female","IDS",NA,"female","IDS","not.manipulated",NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8430061474,"Word segmentation","inworddb","early_language",0.0413334159458972,0.0196776206773049,0.0391191258059384,0.0176257769395885,0.0206622958782998,0.00491310712702046,0.0206652370863216,0.0769230769230769,0.0749705235642967,0.0647367772132318,"group_means_two",631,16,"BabineauShi2014 1","",20.731431856917,"2014"
"8","BabineauShi2014","Babineau, M., & Shi, R. (2014). Distributional cues and the onset bias in early word segmentation. Developmental Psychology, 50(12), 2666.","Babineau & Shi (2014)","yes","Christina",1,"1b","2","eye-tracking","familiarization","central fixation","looking_time","within_two","Canadian French","typical","1b",NA,16,NA,637,NA,8.54,9.92,2.2,2.72,-2.94,NA,NA,NA,NA,0.7280416248,"native",NA,NA,40,NA,21,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","no",NA,"female","IDS",NA,"female","IDS","not.manipulated",NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7280416248,"Word segmentation","inworddb","early_language",-0.55786840076219,0.0437203329177801,-0.527982593578501,0.0391614844279478,-0.268677818360006,0.00872978901355944,-0.275438222814547,0.0769230769230769,-1.01186135062882,0.143834130060805,"group_means_two",637,16,"BabineauShi2014 2","",20.9285611614202,"2014"
"9","BarkerNewman2004","Barker, B.A. & Newman, R.S. (2004). Listen to your mother! The role of talker familiarity in infant streaming. Cognition 94: B45-53. DOI:10.1016/j.cognition.2004.06.001","Barker & Newman (2004)","yes","Christina",1,"1_mother","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical","1_mother",NA,28,NA,226.3248,NA,5.68,4.91,2.09,2.26,2.67,NA,NA,NA,NA,0.75,"native",NA,NA,55.3644,NA,15.5,NA,0.4464285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","yes",63.33333333,"mother","IDS",NA,"same","IDS","not.manipulated",NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"Word segmentation","inworddb","early_language",0.353752951255337,0.0200918062593189,0.343548539199895,0.0189493819943891,0.174172932907366,0.00457954703634937,0.175966951058915,0.04,0.641636878082909,0.0660993931609363,"group_means_two",226.3248,28,"BarkerNewman2004 1","",7.43587506930327,"2004"
"10","BarkerNewman2004","Barker, B.A. & Newman, R.S. (2004). Listen to your mother! The role of talker familiarity in infant streaming. Cognition 94: B45-53. DOI:10.1016/j.cognition.2004.06.001","Barker & Newman (2004)","yes","Christina",1,"1_stranger","2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical","1_stranger",NA,28,NA,226.629,NA,5.59,5.78,2.37,2.12,-0.63,NA,NA,NA,NA,0.77,"native",NA,NA,55.3644,NA,15.5,NA,0.4464285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"match","yes",63.33333333,"female","IDS",NA,"same","IDS","not.manipulated",NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,"Word segmentation","inworddb","early_language",-0.0845016328020862,0.0165560808204682,-0.082064085702026,0.0156146986362422,-0.0422131551848709,0.00411693302317155,-0.0422382559445776,0.04,-0.153269007853177,0.0544673227101613,"group_means_two",226.629,28,"BarkerNewman2004 2","",7.44586952504158,"2004"
